layer3	KEGG_ID	C00025	layer2	shared.name	rn:R02619	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00025	layer2	shared.name	rn:R05052	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00025	layer2	shared.name	rn:R00355	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00026	layer2	shared.name	rn:R00694	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00026	layer2	shared.name	rn:R00734	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00026	layer2	shared.name	rn:R00895	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00026	layer2	shared.name	rn:R00896	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00026	layer2	shared.name	rn:R02433	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00026	layer2	shared.name	rn:R02619	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00026	layer2	shared.name	rn:R05052	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00026	layer2	shared.name	rn:R00355	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00049	layer2	shared.name	rn:R00694	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00049	layer2	shared.name	rn:R00734	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00049	layer2	shared.name	rn:R00895	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00049	layer2	shared.name	rn:R00896	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00049	layer2	shared.name	rn:R02433	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00049	layer2	shared.name	rn:R02619	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00049	layer2	shared.name	rn:R05052	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00049	layer2	shared.name	rn:R00355	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00122	layer2	shared.name	rn:R00694	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00122	layer2	shared.name	rn:R00734	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00122	layer2	shared.name	rn:R00895	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00122	layer2	shared.name	rn:R00896	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00122	layer2	shared.name	rn:R02433	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00122	layer2	shared.name	rn:R02619	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00122	layer2	shared.name	rn:R05052	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00122	layer2	shared.name	rn:R00355	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00249	layer2	shared.name	rn:R00694	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00249	layer2	shared.name	rn:R00734	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00249	layer2	shared.name	rn:R00895	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00249	layer2	shared.name	rn:R00896	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00249	layer2	shared.name	rn:R02433	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00249	layer2	shared.name	rn:R02619	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00249	layer2	shared.name	rn:R05052	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00249	layer2	shared.name	rn:R00355	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00311	layer2	shared.name	rn:R00694	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00311	layer2	shared.name	rn:R00734	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00311	layer2	shared.name	rn:R00895	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00311	layer2	shared.name	rn:R00896	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00311	layer2	shared.name	rn:R02433	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00311	layer2	shared.name	rn:R02619	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00311	layer2	shared.name	rn:R05052	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00311	layer2	shared.name	rn:R00355	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00711	layer2	shared.name	rn:R00694	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00711	layer2	shared.name	rn:R00734	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00711	layer2	shared.name	rn:R00895	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00711	layer2	shared.name	rn:R00896	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00711	layer2	shared.name	rn:R02433	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00711	layer2	shared.name	rn:R02619	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00711	layer2	shared.name	rn:R05052	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00711	layer2	shared.name	rn:R00355	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C16433	layer2	shared.name	rn:R00694	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C16433	layer2	shared.name	rn:R00734	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C16433	layer2	shared.name	rn:R00895	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C16433	layer2	shared.name	rn:R00896	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C16433	layer2	shared.name	rn:R02433	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C16433	layer2	shared.name	rn:R02619	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C16433	layer2	shared.name	rn:R05052	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C16433	layer2	shared.name	rn:R00355	allosteric_inhibitor	ec:2.6.1.1
layer3	KEGG_ID	C00026	layer2	shared.name	rn:R00668	allosteric_inhibitor	ec:2.6.1.13
layer3	KEGG_ID	C00026	layer2	shared.name	rn:R00667	allosteric_inhibitor	ec:2.6.1.13
layer3	KEGG_ID	C00026	layer2	shared.name	rn:R01343	allosteric_inhibitor	ec:2.6.1.13
layer3	KEGG_ID	C00077	layer2	shared.name	rn:R00668	allosteric_inhibitor	ec:2.6.1.13
layer3	KEGG_ID	C00077	layer2	shared.name	rn:R00667	allosteric_inhibitor	ec:2.6.1.13
layer3	KEGG_ID	C00077	layer2	shared.name	rn:R01343	allosteric_inhibitor	ec:2.6.1.13
layer3	KEGG_ID	C00134	layer2	shared.name	rn:R00668	allosteric_inhibitor	ec:2.6.1.13
layer3	KEGG_ID	C00134	layer2	shared.name	rn:R00667	allosteric_inhibitor	ec:2.6.1.13
layer3	KEGG_ID	C00134	layer2	shared.name	rn:R01343	allosteric_inhibitor	ec:2.6.1.13
layer3	KEGG_ID	C01602	layer2	shared.name	rn:R00668	allosteric_inhibitor	ec:2.6.1.13
layer3	KEGG_ID	C01602	layer2	shared.name	rn:R00667	allosteric_inhibitor	ec:2.6.1.13
layer3	KEGG_ID	C01602	layer2	shared.name	rn:R01343	allosteric_inhibitor	ec:2.6.1.13
layer3	KEGG_ID	C00354	layer2	shared.name	rn:R00768	allosteric_inhibitor	ec:2.6.1.16
layer3	KEGG_ID	C00025	layer2	shared.name	rn:R00908	allosteric_inhibitor	ec:2.6.1.19
layer3	KEGG_ID	C00025	layer2	shared.name	rn:R01648	allosteric_inhibitor	ec:2.6.1.19
layer3	KEGG_ID	C00026	layer2	shared.name	rn:R00908	allosteric_inhibitor	ec:2.6.1.19
layer3	KEGG_ID	C00026	layer2	shared.name	rn:R01648	allosteric_inhibitor	ec:2.6.1.19
layer3	KEGG_ID	C00122	layer2	shared.name	rn:R00258	allosteric_inhibitor	ec:2.6.1.2
layer3	KEGG_ID	C00133	layer2	shared.name	rn:R00258	allosteric_inhibitor	ec:2.6.1.2
layer3	KEGG_ID	C00158	layer2	shared.name	rn:R00258	allosteric_inhibitor	ec:2.6.1.2
layer3	KEGG_ID	C00026	layer2	shared.name	rn:R04188	allosteric_inhibitor	ec:2.6.1.22
layer3	KEGG_ID	C00041	layer2	shared.name	rn:R02050	allosteric_inhibitor	ec:2.6.1.40
layer3	KEGG_ID	C00133	layer2	shared.name	rn:R00372	allosteric_inhibitor	ec:2.6.1.44
layer3	KEGG_ID	C00133	layer2	shared.name	rn:R10992	allosteric_inhibitor	ec:2.6.1.44
layer3	KEGG_ID	C00133	layer2	shared.name	rn:R00369	allosteric_inhibitor	ec:2.6.1.44
layer3	KEGG_ID	C00025	layer2	shared.name	rn:R00694	allosteric_inhibitor	ec:2.6.1.5
layer3	KEGG_ID	C00025	layer2	shared.name	rn:R07396	allosteric_inhibitor	ec:2.6.1.5
layer3	KEGG_ID	C00025	layer2	shared.name	rn:R00734	allosteric_inhibitor	ec:2.6.1.5
layer3	KEGG_ID	C00049	layer2	shared.name	rn:R00694	allosteric_inhibitor	ec:2.6.1.5
layer3	KEGG_ID	C00049	layer2	shared.name	rn:R07396	allosteric_inhibitor	ec:2.6.1.5
layer3	KEGG_ID	C00049	layer2	shared.name	rn:R00734	allosteric_inhibitor	ec:2.6.1.5
layer3	KEGG_ID	C00402	layer2	shared.name	rn:R00694	allosteric_inhibitor	ec:2.6.1.5
layer3	KEGG_ID	C00402	layer2	shared.name	rn:R07396	allosteric_inhibitor	ec:2.6.1.5
layer3	KEGG_ID	C00402	layer2	shared.name	rn:R00734	allosteric_inhibitor	ec:2.6.1.5
layer3	KEGG_ID	C16433	layer2	shared.name	rn:R00694	allosteric_inhibitor	ec:2.6.1.5
layer3	KEGG_ID	C16433	layer2	shared.name	rn:R07396	allosteric_inhibitor	ec:2.6.1.5
layer3	KEGG_ID	C16433	layer2	shared.name	rn:R00734	allosteric_inhibitor	ec:2.6.1.5
layer3	KEGG_ID	C00025	layer2	shared.name	rn:R04173	allosteric_inhibitor	ec:2.6.1.52
layer3	KEGG_ID	C00025	layer2	shared.name	rn:R05085	allosteric_inhibitor	ec:2.6.1.52
layer3	KEGG_ID	C00026	layer2	shared.name	rn:R04173	allosteric_inhibitor	ec:2.6.1.52
